date;time;latitude;longitude
19-03-2018;07:28;35.6710695;139.7064647
19-03-2018;07:31;35.6712485;139.7057901
19-03-2018;07:37;3.5671408;13.9706682
19-03-2018;07:41;35.6715506;13.9703292
19-03-2018;07:44;35.6708815;139.7028388
19-03-2018;07:47;35.6700033;139.7019348
19-03-2018;07:51;35.6714887;139.7015431
19-03-2018;07:53;35.6712222;13.9702796
19-03-2018;08:01;35.6740375;139.7005036
19-03-2018;08:05;35.6747632;139.6994977
19-03-2018;08:09;3.5675371;139.6994676
19-03-2018;08:28;35.6742072;139.6995979
19-03-2018;08:33;35.6751828;139.6996566
19-03-2018;08:35;35.6732476;139.7020929
19-03-2018;08:40;35.6733255;139.7020256
19-03-2018;08:49;35.6727161;139.7018617
19-03-2018;08:53;35.6700389;139.7020394
19-03-2018;08:58;35.6699265;139.7021297
19-03-2018;09:09;3.5670111;139.7021075
19-03-2018;09:12;35.6697579;139.7026912
19-03-2018;09:17;35.6699393;139.7022416
19-03-2018;09:19;35.6714825;139.7036288
19-03-2018;09:23;35.6714686;139.7036926
19-03-2018;09:26;35.6712865;139.7047713
19-03-2018;09:41;35.6704346;139.7063858
19-03-2018;09:44;35.6698081;13.9706697
19-03-2018;09:46;35.6692775;139.7060484
19-03-2018;09:48;35.6687547;139.7053317
19-03-2018;09:53;35.6702426;139.7054196
19-03-2018;09:59;35.6676845;139.7247764
19-03-2018;10:06;35.7069343;139.7957049
19-03-2018;10:11;35.6798226;13.9713121
19-03-2018;10:13;35.6987781;139.7077065
19-03-2018;10:20;35.7055084;139.7463697
19-03-2018;10:26;35.6799902;139.7777432
19-03-2018;10:29;35.6910946;139.7790108
19-03-2018;10:31;35.6908013;139.7784907
19-03-2018;10:34;35.6911378;139.7792001
19-03-2018;10:50;3.5691245;139.7806175
19-03-2018;11:38;35.6912305;13.9780263
19-03-2018;11:39;35.6932328;139.7823279
19-03-2018;11:41;35.6942102;139.7833183
19-03-2018;11:44;35.6959235;139.7853089
19-03-2018;11:48;35.6964795;139.7859065
19-03-2018;12:01;35.6964444;139.7854918
19-03-2018;13:05;35.6969309;139.7860477
19-03-2018;13:14;35.6962177;139.7855937
19-03-2018;13:16;35.6965433;13.9785801
19-03-2018;13:21;3.5693861;139.7851236
19-03-2018;13:25;3.5692241;13.9784904
19-03-2018;13:26;35.6932234;139.7851604
19-03-2018;13:28;35.6899482;139.7849905
19-03-2018;13:31;35.6876434;13.9787137
19-03-2018;13:34;35.6873548;139.7870729
19-03-2018;13:36;35.6876683;139.7876927
19-03-2018;13:39;0.3568774;139.7873413
19-03-2018;13:42;3.5712078;139.7800718
19-03-2018;13:46;35.6960745;139.7753535
19-03-2018;13:49;35.6966294;139.7751436
19-03-2018;13:53;35.6912099;139.7805738
19-03-2018;13:53;35.6907994;139.7784912
19-03-2018;13:56;35.6911461;1.3977936
19-03-2018;13:59;35.6911305;139.7806459
19-03-2018;15:49;3.5690593;139.7803725
19-03-2018;15:56;35.6912641;139.7806027
19-03-2018;17:33;35.6911825;139.7806832
20-03-2018;02:16;35.6912099;139.7805738
20-03-2018;02:23;35.6908635;139.7785397
20-03-2018;02:31;35.6710255;139.7698995
20-03-2018;02:36;35.6687636;139.7441709
20-03-2018;02:48;35.6607062;139.7296745
20-03-2018;02:53;35.6601716;139.7299626
20-03-2018;03:09;35.6601811;139.7298295
20-03-2018;03:21;35.6604667;139.7290047
20-03-2018;05:04;35.6601873;139.7298311
20-03-2018;05:09;35.6601662;139.7298276
20-03-2018;05:15;3.5660148;139.7299879
20-03-2018;05:18;35.6610992;139.7295707
20-03-2018;05:20;35.6604999;139.7293868
20-03-2018;05:25;35.6631033;139.7318194
20-03-2018;05:35;35.6868346;139.6948686
20-03-2018;05:40;35.6710057;139.7221511
20-03-2018;05:50;35.6695953;139.7162866
20-03-2018;05:54;35.6716988;13.9713004
20-03-2018;05:59;0.5;139.7128667
20-03-2018;06:02;3.5672536;139.7126659
20-03-2018;06:04;35.6735603;139.7125848
20-03-2018;06:10;3.5672392;139.7127233
20-03-2018;06:14;35.6721905;13.9712798
20-03-2018;07:08;35.6714082;13.9712689
20-03-2018;07:58;35.6716395;139.7129433
20-03-2018;08:00;35.6691648;139.7159671
20-03-2018;08:03;35.6702346;139.7170567
20-03-2018;08:11;35.6587083;13.9700779
20-03-2018;08:17;3.5659064;139.7002026
20-03-2018;08:20;3.5660384;139.7007885
20-03-2018;08:22;35.6593244;1.3970063
20-03-2018;08:23;35.6613983;139.7003802
20-03-2018;08:27;35.6614228;139.7003885
20-03-2018;08:55;35.6603657;139.7006086
20-03-2018;09:01;35.6613104;139.7003478
20-03-2018;09:06;35.6593302;139.7006458
20-03-2018;09:10;35.6591911;139.7007349
20-03-2018;09:15;35.6698957;139.7095981
20-03-2018;09:21;35.6710177;139.7510587
20-03-2018;09:27;35.6725035;139.7621831
20-03-2018;09:39;35.6890532;13.9786307
20-03-2018;09:42;35.6906611;139.7783708
20-03-2018;09:45;35.6905767;139.7782904
20-03-2018;09:47;3.5690811;139.7784922
20-03-2018;09:58;35.6913952;139.7806379
20-03-2018;10:32;35.6911423;139.7807509
20-03-2018;12:15;35.6898831;139.7793903
20-03-2018;12:18;35.6892736;139.7800466
20-03-2018;12:20;35.6911278;139.7803749
20-03-2018;12:23;35.6885965;13.9780547
20-03-2018;12:25;3.5688039;139.7798033
20-03-2018;12:28;35.6875827;139.7811875
20-03-2018;12:40;35.6874459;139.7813722
20-03-2018;13:30;35.6882999;139.7806707
20-03-2018;13:37;35.6877493;139.7810782
20-03-2018;13:39;35.6905868;139.7797291
20-03-2018;13:43;35.6907306;139.7804609
20-03-2018;13:46;35.6909074;139.7787603
20-03-2018;13:50;35.6908019;139.7784908
20-03-2018;13:54;35.6906853;139.7791481
20-03-2018;13:57;35.6982588;139.7743147
20-03-2018;14:00;35.6986871;139.7739191
20-03-2018;14:02;35.6981107;139.7741265
20-03-2018;15:14;35.6984809;139.7743619
20-03-2018;15:16;35.6982279;139.7743593
20-03-2018;15:21;35.6910528;139.7794183
20-03-2018;15:24;35.6911749;139.7792693
20-03-2018;15:27;35.6912275;139.7805806
20-03-2018;15:55;35.6911669;13.9780681
21-03-2018;01:14;3.5691153;139.7806498
21-03-2018;02:14;35.6911366;139.7805851
21-03-2018;02:20;35.6909292;139.7786286
21-03-2018;02:21;35.6864153;139.7824301
21-03-2018;02:27;3.5686397;139.7824467
21-03-2018;02:32;0.3568641;139.7824349
21-03-2018;02:42;35.6620024;139.7330196
21-03-2018;02:48;35.6627002;139.7314554
21-03-2018;02:53;35.6646216;139.7311548
21-03-2018;02:55;35.6651367;139.7271722
21-03-2018;02:55;35.6649411;139.7263195
21-03-2018;02:58;35.6647389;139.7277072
21-03-2018;03:01;35.6647373;139.7265875
21-03-2018;03:05;35.6648862;13.9725994
21-03-2018;03:15;35.6651517;139.7257843
21-03-2018;03:38;3.5664788;139.7264471
21-03-2018;03:45;35.6647752;139.7264636
21-03-2018;04:18;35.6649411;139.7263195
21-03-2018;04:20;35.6667016;139.7300574
21-03-2018;04:23;3.5667186;1.3973045
21-03-2018;04:40;35.6672046;139.7305886
21-03-2018;05:21;35.6668615;13.9731292
21-03-2018;05:23;35.6657772;139.7304616
21-03-2018;05:26;35.6654589;139.7297992
21-03-2018;05:29;35.6668717;139.7312441
21-03-2018;06:10;35.6654358;139.7297299
21-03-2018;06:17;35.6665316;139.7311501
21-03-2018;06:31;35.6658181;139.7303477
21-03-2018;06:39;35.6661791;139.7306225
21-03-2018;06:57;35.6667087;139.7300622
21-03-2018;07:04;35.6671943;139.7306404
21-03-2018;07:32;35.6656158;139.7299766
21-03-2018;07:35;35.6667434;139.7307054
21-03-2018;07:54;35.6703557;139.7613195
21-03-2018;08:05;3.5691238;139.7796963
21-03-2018;08:08;3.5691439;139.7797204
21-03-2018;08:11;35.6912084;139.7804912
21-03-2018;08:34;3.5691017;13.9780533
21-03-2018;09:39;35.6911398;139.7806696
21-03-2018;10:24;35.6911573;139.7806291
21-03-2018;11:08;35.6911075;13.9780595
21-03-2018;11:10;35.6950424;139.7799081
21-03-2018;11:13;35.6955209;139.7798033
21-03-2018;11:30;35.6953851;139.7800273
21-03-2018;12:43;35.6954269;13.9780006
21-03-2018;13:18;35.6943894;139.7798774
21-03-2018;13:19;35.6952646;139.7799454
21-03-2018;13:21;35.6927824;139.7784906
21-03-2018;13:23;35.6920201;139.7789596
21-03-2018;13:26;35.6910779;139.7784387
21-03-2018;13:29;35.6913916;139.7796437
21-03-2018;13:34;3.5690891;139.7787088
21-03-2018;13:50;35.6914113;139.7787954
21-03-2018;13:52;35.6981357;139.7741296
21-03-2018;13:55;35.6986131;139.7740434
21-03-2018;13:58;35.6980165;139.7740879
21-03-2018;15:40;35.6987204;139.7740043
21-03-2018;15:42;35.6973463;139.7753084
21-03-2018;15:43;35.6980314;139.7741173
21-03-2018;15:57;3.5691166;139.7793867
21-03-2018;16:00;3.5691115;139.7796721
21-03-2018;17:01;35.6910723;139.7805296
22-03-2018;02:38;35.6911702;139.7793447
22-03-2018;02:45;35.6984355;139.7753576
22-03-2018;02:50;35.6994925;139.7754373
22-03-2018;02:53;35.6984113;139.7742287
22-03-2018;02:55;35.6976897;139.7739045
22-03-2018;02:57;35.6982711;13.9774417
22-03-2018;02:58;35.6981585;139.7714838
22-03-2018;03:01;35.6986445;139.7715907
22-03-2018;03:04;3.5698576;139.7714343
22-03-2018;03:07;35.6984075;139.7718936
22-03-2018;03:13;35.6993675;139.7716998
22-03-2018;03:15;35.6990514;139.7714955
22-03-2018;03:32;3.5698366;139.7723483
22-03-2018;03:39;35.7003619;139.7713975
22-03-2018;03:42;35.6983697;139.7723338
22-03-2018;03:50;0.3569839;13.9772356
22-03-2018;03:52;35.7011392;13.9771687
22-03-2018;04:08;35.7013503;139.7719847
22-03-2018;04:14;35.7006483;139.7716742
22-03-2018;04:19;35.7006285;139.7715083
22-03-2018;04:21;35.6997016;139.7714829
22-03-2018;04:29;35.6990975;139.7714196
22-03-2018;04:41;35.6985272;139.7713249
22-03-2018;04:44;35.6999334;139.7715729
22-03-2018;04:49;35.6986302;13.9774312
22-03-2018;04:53;35.6983031;139.7740715
22-03-2018;05:00;35.6907339;139.7785235
22-03-2018;05:15;35.7105102;139.8132825
22-03-2018;05:21;35.7105662;139.8133523
22-03-2018;05:26;35.7097161;139.8113932
22-03-2018;05:55;35.7098854;139.8095115
22-03-2018;06:12;35.7362036;139.8300337
22-03-2018;06:17;35.7097343;13.9809306
22-03-2018;06:26;35.7100503;139.8101158
22-03-2018;06:34;3.5710293;139.8099364
22-03-2018;06:38;35.7101497;139.8111463
22-03-2018;06:44;3.5710203;139.8108477
22-03-2018;07:16;3.5687586;139.7655349
22-03-2018;07:29;35.6800426;139.7420885
22-03-2018;07:42;35.7248537;139.7187804
22-03-2018;07:46;35.7282841;13.9718743
22-03-2018;07:48;3.5727869;139.7185847
22-03-2018;08:07;35.7289239;13.9718871
22-03-2018;08:41;35.7280903;139.7183653
22-03-2018;08:55;35.7282678;139.7188423
22-03-2018;09:14;35.6804023;139.7061466
22-03-2018;09:22;3.5659222;139.7023978
22-03-2018;09:24;35.6596871;139.7024394
22-03-2018;09:27;35.6592704;139.7019404
22-03-2018;09:46;35.6606378;139.7008467
22-03-2018;09:48;35.6595573;139.7007103
22-03-2018;09:51;35.6622563;139.7007936
22-03-2018;09:54;35.6630244;139.7014681
22-03-2018;09:56;35.6648751;13.9702629
22-03-2018;09:58;35.6663495;139.7037746
22-03-2018;10:00;35.6682228;139.7052259
22-03-2018;10:02;3.5668671;139.7053585
22-03-2018;10:05;35.6691528;139.7060481
22-03-2018;10:07;35.6691161;139.7055872
22-03-2018;10:30;35.6688159;139.7057545
22-03-2018;10:41;35.6912341;139.7040616
22-03-2018;10:45;35.6915009;139.7037052
22-03-2018;10:55;35.6912134;139.7036877
22-03-2018;11:12;35.6751128;139.7396658
22-03-2018;11:20;3.5668372;139.7729625
22-03-2018;11:27;35.6863976;139.7824476
22-03-2018;11:29;35.6910221;139.7789524
22-03-2018;11:32;35.6911059;139.7791203
22-03-2018;11:35;35.6913703;139.7795843
22-03-2018;12:36;35.6914191;139.7813353
22-03-2018;12:37;35.6911652;139.7805153
22-03-2018;12:39;35.6922178;139.7829211
22-03-2018;12:41;35.6938893;139.7845104
22-03-2018;12:43;3.5696095;139.7860732
22-03-2018;12:46;35.6963729;139.7859942
22-03-2018;12:48;35.6970463;139.7867399
22-03-2018;12:50;35.6966615;139.7864832
22-03-2018;13:09;35.6966209;13.9786472
22-03-2018;14:24;35.6967464;139.7864695
22-03-2018;14:27;35.6947165;139.7851276
22-03-2018;14:30;35.6945221;139.7852362
22-03-2018;14:32;35.6924413;139.7824983
22-03-2018;14:35;35.6917034;139.7820991
22-03-2018;14:44;35.6909572;139.7809193
22-03-2018;14:52;35.6911356;139.7806311
23-03-2018;02:14;35.6911448;139.7797441
23-03-2018;02:15;35.6912037;139.7806423
23-03-2018;02:29;35.7123924;13.9776468
23-03-2018;02:33;3.5712384;139.7773364
23-03-2018;02:36;35.7124887;139.7770721
23-03-2018;02:40;35.7113312;139.7744346
23-03-2018;02:45;35.7113592;13.9774232
23-03-2018;02:52;35.7114611;139.7742395
23-03-2018;02:55;35.7141361;13.9773253
23-03-2018;02:58;35.7154213;139.7740062
23-03-2018;03:01;35.7164923;139.7745046
23-03-2018;03:03;35.7171505;139.7748693
23-03-2018;03:07;35.7179186;139.7735398
23-03-2018;03:10;35.7191891;139.7716368
23-03-2018;03:11;35.7192054;139.7720692
23-03-2018;03:14;3.5719158;139.7712917
23-03-2018;03:16;35.7193008;139.7710605
23-03-2018;04:30;35.7191501;139.7712538
23-03-2018;04:53;35.7190044;139.7719863
23-03-2018;04:58;0.3571916;139.7713955
23-03-2018;05:01;3.5716421;139.7744805
23-03-2018;05:04;35.7157675;139.7740146
23-03-2018;05:07;35.7126558;139.7725043
23-03-2018;05:11;35.7122922;139.7720132
23-03-2018;05:15;35.7123636;139.7722167
23-03-2018;05:25;35.7120119;139.7711542
23-03-2018;05:48;35.7120408;139.7711473
23-03-2018;05:59;35.7121604;139.7718092
23-03-2018;06:00;3.5711232;13.9774287
23-03-2018;06:04;35.7111338;139.7740923
23-03-2018;06:06;35.7111362;139.7741029
23-03-2018;06:08;35.7116902;139.7746283
23-03-2018;06:12;35.7113099;139.7743511
23-03-2018;06:22;35.7075849;139.7958955
23-03-2018;07:03;35.6926109;139.7362952
23-03-2018;07:07;35.6927329;139.7362917
23-03-2018;07:14;3.5693304;139.7366709
23-03-2018;07:24;35.6932738;139.7366109
23-03-2018;07:46;35.6927506;13.9736495
23-03-2018;07:58;35.6788725;139.7405655
23-03-2018;08:03;35.6788686;139.7404497
23-03-2018;08:04;35.6788721;139.7405473
23-03-2018;08:16;35.6979543;139.7598632
23-03-2018;08:23;3.5680008;13.9786911
23-03-2018;08:27;35.6817993;139.7862199
23-03-2018;08:31;35.6820132;139.7863584
23-03-2018;08:35;35.6836782;139.7840509
23-03-2018;08:38;35.6826749;139.7852644
23-03-2018;08:39;35.6823726;139.7810893
23-03-2018;08:42;35.6807891;139.7811445
23-03-2018;08:48;35.6864037;139.7824493
23-03-2018;08:53;35.6979519;139.7750808
23-03-2018;08:59;35.6978621;139.7749156
23-03-2018;09:05;35.6980635;139.7731081
23-03-2018;09:09;3.5698317;139.7740297
23-03-2018;09:14;3.5698125;139.7713092
23-03-2018;09:37;35.6989081;139.7714831
23-03-2018;09:51;35.6996617;139.7714771
23-03-2018;09:54;35.7009423;139.7710899
23-03-2018;09:56;35.6987452;139.7714153
23-03-2018;10:00;3.5701844;13.9771601
23-03-2018;10:02;35.7025755;139.7716888
23-03-2018;10:09;3.5703055;139.7715695
23-03-2018;10:21;35.7022387;139.7716064
23-03-2018;10:27;35.6911031;139.7790814
23-03-2018;10:31;35.6913516;139.7795847
23-03-2018;10:33;35.6912159;139.7793699
23-03-2018;10:41;35.6913279;13.9780411
23-03-2018;10:56;35.6910891;139.7807204
23-03-2018;11:27;35.6909522;139.7804067
23-03-2018;12:04;35.6914778;139.7806339
23-03-2018;12:13;35.6911686;139.7806243
23-03-2018;12:17;35.6904734;139.7800256
23-03-2018;12:18;35.6911275;13.9780399
23-03-2018;12:19;35.6891874;139.7781139
23-03-2018;12:22;35.6878583;139.7761124
23-03-2018;12:24;35.6872278;139.7763663
23-03-2018;12:25;3.5685831;139.7753619
23-03-2018;12:27;3.5685809;139.7750986
23-03-2018;12:45;35.6856764;13.9774895
23-03-2018;13:30;35.6860096;139.7759949
23-03-2018;13:33;35.6857978;139.7752041
23-03-2018;13:37;35.6885898;139.7788441
23-03-2018;13:41;35.6902121;139.7787659
23-03-2018;13:55;35.6896498;139.7784832
23-03-2018;13:59;3.5698097;139.7744702
23-03-2018;14:01;35.6986075;139.7740468
23-03-2018;14:04;3.5698142;139.7740846
23-03-2018;14:07;35.6979609;139.7749319
23-03-2018;14:09;3.5698082;139.7744718
23-03-2018;14:12;35.6911385;139.7792809
23-03-2018;14:13;35.6908071;139.7784902
23-03-2018;14:15;35.6913059;13.9779488
23-03-2018;14:19;35.6911464;139.7792227
23-03-2018;14:29;35.6913436;139.7806042
23-03-2018;14:59;35.6908907;139.7803341
23-03-2018;16:28;35.6914248;139.7797923
23-03-2018;16:33;35.6912715;139.7805763
23-03-2018;18:35;35.6910541;139.7817789
23-03-2018;18:40;3.5690171;139.7805981
23-03-2018;18:45;35.6912162;139.7807341
24-03-2018;01:37;35.6910244;1.3977999
24-03-2018;01:50;3.5690035;139.7806021
24-03-2018;01:52;35.6897058;139.7812325
24-03-2018;01:54;35.6908363;139.7818649
24-03-2018;03:41;35.6909121;139.7801581
24-03-2018;03:44;35.6911367;139.7791969
24-03-2018;04:09;35.6911541;139.7804699
24-03-2018;04:15;35.6908174;139.7784809
24-03-2018;04:25;35.6761219;139.7773505
24-03-2018;04:47;35.6607971;139.8143538
24-03-2018;04:50;0.3564438;0.5
24-03-2018;04:52;35.6460055;139.8269523
24-03-2018;04:58;35.6461877;139.8271628
24-03-2018;05:14;35.6462507;139.8274495
24-03-2018;05:18;35.6345092;139.7916573
24-03-2018;05:21;35.6340101;139.7914666
24-03-2018;05:25;35.6310127;139.7931006
24-03-2018;05:27;35.6305876;139.7931986
24-03-2018;05:31;35.6299619;139.7944636
24-03-2018;05:35;35.6308637;139.7949891
24-03-2018;05:39;35.6307777;139.7950407
24-03-2018;05:52;3.5631202;139.7964821
24-03-2018;05:55;3.5630819;139.7948255
24-03-2018;05:58;35.6995058;139.7392429
24-03-2018;06:01;35.7255227;139.7168444
24-03-2018;06:08;35.6322703;139.7977837
24-03-2018;06:12;35.6330433;139.7985637
24-03-2018;06:19;35.6349467;139.7959597
24-03-2018;06:37;35.6322825;139.7986724
24-03-2018;06:46;35.6309672;139.7978445
24-03-2018;06:51;35.6313639;139.7969638
24-03-2018;06:55;35.6321577;139.7977698
24-03-2018;06:56;35.6304481;139.7946992
24-03-2018;06:56;3.5630809;13.9795059
24-03-2018;07:00;35.6302114;139.7939014
24-03-2018;07:06;35.6303296;139.7930963
24-03-2018;07:09;35.6322877;139.7924003
24-03-2018;07:11;35.6302686;139.7937198
24-03-2018;07:17;35.6325166;139.7922262
24-03-2018;07:44;35.6343727;13.9791702
24-03-2018;07:46;35.6326651;139.7923007
24-03-2018;07:49;35.6392846;13.9800188
24-03-2018;07:51;35.6440341;139.8126516
24-03-2018;07:54;35.6461187;139.8271559
24-03-2018;08:00;35.6461167;139.8271752
24-03-2018;08:01;35.6461242;139.8271655
24-03-2018;08:03;35.6583683;139.8177346
24-03-2018;08:21;3.5690975;139.7789697
24-03-2018;08:21;35.6907144;139.7784228
24-03-2018;08:24;35.6912937;13.9779661
24-03-2018;08:26;35.6913429;139.7807113
24-03-2018;09:22;35.6913763;13.9779669
24-03-2018;09:30;35.6911542;139.7803865
24-03-2018;09:34;35.6990823;139.7755274
24-03-2018;09:37;35.6985381;139.7746089
24-03-2018;09:39;35.6984354;139.7747511
24-03-2018;09:44;3.5699577;139.7715623
24-03-2018;09:47;35.6992384;139.7717756
24-03-2018;09:51;35.6985152;139.7714458
24-03-2018;10:03;3.5698287;139.7721998
24-03-2018;10:12;35.6984628;139.7710525
24-03-2018;10:28;35.6986625;139.7721806
24-03-2018;10:31;35.6979738;139.7740042
24-03-2018;10:33;35.6984663;139.7717452
24-03-2018;10:34;3.5697974;139.7749603
24-03-2018;10:39;35.6980202;13.9774934
24-03-2018;10:45;35.6909768;139.7790041
24-03-2018;10:46;35.6907513;13.9778456
24-03-2018;10:48;35.6913472;13.9779738
24-03-2018;10:50;3.5691115;139.7806463
24-03-2018;12:36;35.6912446;139.7795857
24-03-2018;12:42;35.6907912;139.7784749
24-03-2018;12:46;0.3569117;139.7803794
24-03-2018;12:53;35.6678308;139.7722601
24-03-2018;12:56;35.6676037;139.7717633
24-03-2018;12:59;35.6680667;139.7722974
24-03-2018;14:51;35.6677674;139.7721654
24-03-2018;15:04;35.6678026;139.7722147
24-03-2018;15:11;35.6907424;139.7784458
24-03-2018;15:15;35.6982538;139.7743161
24-03-2018;15:19;35.6995244;139.7741458
24-03-2018;15:23;35.6982915;139.7738837
24-03-2018;15:52;35.6979733;139.7749886
24-03-2018;15:54;35.6982538;139.7743161
24-03-2018;16:08;3.5691102;139.7791804
24-03-2018;16:08;35.6907756;139.7784693
24-03-2018;16:10;35.6914127;139.7792669
24-03-2018;16:13;35.6911704;13.9780721
25-03-2018;00:50;35.6911862;139.7805918
25-03-2018;01:50;35.6911317;139.7806746
25-03-2018;01:54;35.6911558;139.7806383
25-03-2018;03:07;35.6911763;13.9780619
25-03-2018;03:45;35.6911072;139.7806564
25-03-2018;05:17;35.7136852;139.7970361
25-03-2018;05:33;35.7128138;13.9797137
25-03-2018;05:36;35.7134987;139.7969685
25-03-2018;05:37;35.7114358;139.7977994
25-03-2018;05:49;35.7065358;139.7716487
25-03-2018;06:10;35.6905275;139.7574572
25-03-2018;06:13;0.3569038;139.7581076
25-03-2018;06:18;35.6892377;139.7578723
25-03-2018;06:20;3.5688668;139.7566657
25-03-2018;06:22;35.6899247;139.7574258
25-03-2018;06:23;35.6880646;139.7551099
25-03-2018;06:29;35.6868938;139.7555114
25-03-2018;07:29;35.6853192;139.7566418
25-03-2018;07:33;35.6861211;13.9758095
25-03-2018;07:36;35.6869417;139.7554649
25-03-2018;07:40;35.6862266;139.7600203
25-03-2018;07:47;35.6854639;139.7602951
25-03-2018;07:51;3.5682708;139.7614553
25-03-2018;08:18;35.6863979;139.7824483
25-03-2018;08:24;35.6980024;139.7751384
25-03-2018;08:30;0.3569806;139.7753186
25-03-2018;08:55;35.6979338;139.7753746
25-03-2018;09:10;35.6909214;139.7787499
25-03-2018;09:20;35.6911524;139.7792306
25-03-2018;09:28;35.6914282;1.3978057
25-03-2018;09:53;35.6911795;139.7790959
25-03-2018;10:00;35.6910669;139.7800117
25-03-2018;10:09;35.7083968;139.8113442
25-03-2018;10:12;35.7112253;139.7745076
25-03-2018;10:19;35.7112253;139.7745076
25-03-2018;10:38;35.7283043;139.7710607
25-03-2018;10:40;35.7362202;139.7728915
25-03-2018;10:42;35.7444468;139.7903045
25-03-2018;10:44;35.7449952;139.8165521
25-03-2018;10:46;35.7467233;139.8458857
25-03-2018;10:49;35.7484795;139.8585184
25-03-2018;10:53;35.7509162;139.8668113
25-03-2018;10:59;35.7210288;139.9356858
25-03-2018;11:01;35.7116893;139.9588861
25-03-2018;11:03;35.7008412;139.9810445
25-03-2018;11:05;35.7004312;139.9908413
25-03-2018;11:12;35.6838687;140.0406548
25-03-2018;11:16;35.6979136;140.0860962
25-03-2018;11:55;35.7741588;140.3873892
25-03-2018;12:07;35.7795092;140.3806675
25-03-2018;12:13;35.7740441;140.3876507
25-03-2018;12:54;35.7741329;140.3892068
25-03-2018;13:13;35.7741287;140.3880568
25-03-2018;13:13;35.7737292;140.3894586
25-03-2018;13:13;35.7725394;140.3899542
25-03-2018;13:18;35.7727913;140.3898286
25-03-2018;13:22;35.7744632;140.3891227
25-03-2018;13:34;35.7743692;140.3892625
25-03-2018;14:00;3.5773989;140.3893479
25-03-2018;14:02;35.7713024;140.3903673
25-03-2018;14:06;35.7714072;140.3912629
25-03-2018;14:09;35.7694554;140.3916743
25-03-2018;14:18;35.7696088;140.3920365
26-03-2018;01:54;25.2463212;55.3653188
26-03-2018;02:00;25.2462918;55.3650692
26-03-2018;02:07;25.2467848;55.3642312
26-03-2018;02:10;25.2473098;55.3636359
26-03-2018;02:18;25.2476438;55.3630084
26-03-2018;02:29;25.2468327;0.5536439
26-03-2018;02:30;2.5248315;55.3617831
26-03-2018;02:30;25.2480237;55.3623099
26-03-2018;02:35;25.2484974;55.3614774
26-03-2018;02:37;25.2486923;55.3610314
26-03-2018;02:40;25.2491483;55.3600993
26-03-2018;02:48;25.2496647;55.3594371
26-03-2018;02:53;0.5;0.5536017
26-03-2018;02:57;25.2484903;55.3614941
26-03-2018;02:59;25.2489427;55.3607178
26-03-2018;03:11;2.5249184;55.3598709
26-03-2018;03:13;25.2497352;55.3592665
26-03-2018;03:14;25.2490248;55.3605131
26-03-2018;03:17;25.2510691;55.3579434
26-03-2018;03:19;25.2512695;55.3583947
26-03-2018;03:36;25.2512368;55.3588254
26-03-2018;05:49;25.2511622;55.3586862
26-03-2018;05:51;25.2533386;55.3534708
26-03-2018;05:56;25.2594042;55.3409185
26-03-2018;05:58;25.2633453;55.3400343
26-03-2018;06:02;25.2634953;55.3447814
26-03-2018;06:31;2.5267735;55.3411146
26-03-2018;13:48;50.8488464;4.4851685
26-03-2018;14:02;50.8992368;4.4849613
26-03-2018;14:02;50.8990733;4.4846166
26-03-2018;14:07;50.8991461;4.4847479
26-03-2018;14:13;50.8988075;4.4837147
26-03-2018;14:31;50.8981945;4.4832334
26-03-2018;14:37;5.0898746;4.4835845
26-03-2018;14:42;50.8980166;0.4478938
26-03-2018;14:45;50.8960009;4.4783063
26-03-2018;14:47;50.8889963;4.4558974
26-03-2018;14:49;50.8729838;4.4660778
26-03-2018;14:51;50.8693426;0.4500139
26-03-2018;14:53;50.8689238;4.5534801
26-03-2018;14:56;50.8619577;4.6036176
26-03-2018;14:58;50.8560237;4.6413297
26-03-2018;15:00;50.8809071;4.6699627
26-03-2018;15:02;50.9031258;4.7059947
26-03-2018;15:04;50.9264681;4.7371155
26-03-2018;15:06;50.9474212;4.7785504
26-03-2018;15:08;50.9637333;4.8259149
26-03-2018;15:12;50.9597179;4.9017739
26-03-2018;15:15;50.9568295;4.9811385
26-03-2018;15:19;50.9612974;5.0749038
26-03-2018;15:22;50.9761513;0.5136217
26-03-2018;15:25;50.9976464;5.2075659
26-03-2018;15:28;50.9759944;5.1356631
26-03-2018;15:29;50.9761814;5.1363277
26-03-2018;15:32;51.0000308;5.2302104
26-03-2018;15:35;51.0002995;5.2327759
26-03-2018;15:39;51.0021256;5.2549134
26-03-2018;15:41;5.1009398;5.3064921
26-03-2018;15:43;51.0121405;5.3571182
26-03-2018;15:49;50.9922879;5.4950659
26-03-2018;15:54;50.9632283;0.5614129
26-03-2018;15:58;50.9531162;5.6945508
26-03-2018;16:04;50.9270998;5.7763427
26-03-2018;16:07;50.8978194;5.7496525
26-03-2018;16:09;50.8863925;5.7396141
26-03-2018;16:12;50.8555746;5.7066393
26-03-2018;16:14;50.8506552;0.5706286
26-03-2018;16:18;50.8516368;5.7062206
26-03-2018;16:20;50.8545348;5.7056057
26-03-2018;16:24;50.8646626;5.7211423
26-03-2018;16:27;50.9136007;5.7656245
26-03-2018;16:31;50.9613345;0.5787031
26-03-2018;16:37;50.9656987;5.8412242
26-03-2018;16:39;50.9778079;5.8453339
