Time,Latitude,Longitude
18/03/2018 07:20,357129039,1397961481
18/03/2018 07:18,357143022,1397964181
18/03/2018 07:14,357122312,1397965648
18/03/2018 07:10,357138022,1397967002
18/03/2018 07:07,357136063,1397965642
18/03/2018 07:03,357125558,1397964756
18/03/2018 06:59,357119118,1397964916
18/03/2018 06:50,357120943,1397965539
18/03/2018 06:39,356600501,1397242468
18/03/2018 06:32,357115588,1397743195
18/03/2018 06:29,357108683,1397734797
18/03/2018 06:26,357124804,1397730143
18/03/2018 06:21,357125817,1397729728
18/03/2018 06:12,357125639,1397728945
18/03/2018 06:09,35712498,1397726821
18/03/2018 06:06,35712469,1397699473
18/03/2018 06:01,357122493,1397707652
18/03/2018 05:43,357127254,1397696095
18/03/2018 05:40,357121941,1397694753
18/03/2018 05:38,357123847,139769509
18/03/2018 05:35,357122953,1397719825
18/03/2018 05:28,357121392,1397704657
18/03/2018 05:25,357120843,1397713324
18/03/2018 05:18,357123732,139772534
18/03/2018 04:48,357122933,1397721553
18/03/2018 04:42,357125817,1397704597
18/03/2018 04:39,357123209,1397706613
18/03/2018 04:32,35712266,1397714766
18/03/2018 04:21,357125022,1397730562
18/03/2018 04:20,3571231,1397721938
18/03/2018 04:17,357115479,1397733738
18/03/2018 04:14,357104706,1397736269
18/03/2018 04:09,357036202,1397681171
18/03/2018 03:58,357074598,1397601784
18/03/2018 03:56,357066954,1397599563
18/03/2018 03:53,357003487,1397642761
18/03/2018 03:45,357008243,1397635083
18/03/2018 03:38,357009196,1397633148
18/03/2018 03:35,357020348,1397608685
18/03/2018 03:32,357020023,1397578998
18/03/2018 03:29,357022559,1397561661
18/03/2018 03:26,357017694,13975491
18/03/2018 03:23,357012745,1397577454
18/03/2018 03:19,357010738,1397583576
18/03/2018 03:17,35700855,1397603225
18/03/2018 03:14,35700309,1397622092
18/03/2018 03:10,356996182,1397642389
18/03/2018 03:02,356993438,1397656573
18/03/2018 02:59,356985337,1397675008
18/03/2018 02:57,356990278,1397708837
18/03/2018 02:54,356985661,139769197
18/03/2018 02:50,356982502,1397704612
18/03/2018 02:46,357000319,139770434
18/03/2018 02:43,357014723,1397708663
18/03/2018 02:38,357006359,1397715465
18/03/2018 02:35,356988193,1397710984
18/03/2018 02:31,356991196,13977122
18/03/2018 02:28,356977792,1397741921
18/03/2018 02:23,356977323,1397751599
18/03/2018 02:19,356908022,1397784909
18/03/2018 02:14,35691165,1397806246
18/03/2018 02:12,356912265,1397796901
18/03/2018 01:42,356911862,1397805847
18/03/2018 01:19,356911203,1397808957
18/03/2018 01:15,356910048,1397807548
18/03/2018 00:49,356914777,1397809485
17/03/2018 18:47,356911263,1397807003
17/03/2018 17:29,356910995,1397806877
17/03/2018 17:15,356903375,1397798322
17/03/2018 17:15,356910215,1397806063
17/03/2018 17:13,356844805,1397839035
17/03/2018 17:11,35679858,1397800057
17/03/2018 17:08,356747046,1397738401
17/03/2018 17:05,356646763,1397603527
17/03/2018 17:03,356599594,1397551566
17/03/2018 17:00,356487815,1397525359
17/03/2018 16:58,356468698,1397472138
17/03/2018 16:55,356363337,139738897
17/03/2018 16:53,356282652,1397375138
17/03/2018 16:51,356117333,1397417871
17/03/2018 16:46,35580451,1397359684
17/03/2018 16:43,35567459,1397360063
17/03/2018 16:39,35553078,1397401136
17/03/2018 16:34,355447269,1397681891
17/03/2018 16:32,355442374,1397678804
17/03/2018 15:45,355448481,1397684358
17/03/2018 15:40,355447174,1397681283
17/03/2018 15:32,355454357,1397697818
17/03/2018 15:20,355451604,1397691224
17/03/2018 15:14,355472984,1397685378
17/03/2018 15:11,355469508,1397686494
17/03/2018 15:08,355470011,1397686455
17/03/2018 15:06,355484107,1397682501
17/03/2018 15:05,355473973,1397684985
17/03/2018 05:11,252634764,553451093
17/03/2018 05:05,252593029,553393071
17/03/2018 05:00,252502069,553586698
17/03/2018 04:36,252497547,553592537
17/03/2018 04:31,252479502,553613841
17/03/2018 04:25,252478951,553613556
17/03/2018 04:05,252478726,553614063
17/03/2018 04:02,252433093,55366668
17/03/2018 03:58,252392737,553787656
16/03/2018 21:03,509033162,44890288
16/03/2018 20:58,509002791,4488192
16/03/2018 20:14,509003374,4488423
16/03/2018 20:03,509000264,44873953
16/03/2018 19:49,509002699,44882211
16/03/2018 19:46,509000013,44873323
16/03/2018 19:44,509001056,4487658
16/03/2018 19:43,508996621,44834743
16/03/2018 19:41,508996221,44859195
16/03/2018 19:32,508991025,44836076
16/03/2018 19:24,508999918,44830982
16/03/2018 19:21,509005323,44823345
16/03/2018 19:16,509004829,44823581
16/03/2018 19:16,508981312,44815488
16/03/2018 19:09,509005404,44823345
16/03/2018 18:52,508980468,44828966
16/03/2018 18:43,508981315,4482703
16/03/2018 18:39,508982178,44816886
16/03/2018 18:31,508980679,44806656
16/03/2018 18:27,508859636,44597147
16/03/2018 18:24,508680882,4495958
16/03/2018 18:17,508743003,46537361
16/03/2018 18:01,509580666,49643582
16/03/2018 17:43,510125411,53522822
16/03/2018 17:39,510054089,54448826
16/03/2018 17:36,509859468,55219832
16/03/2018 17:27,509541305,57447339
16/03/2018 17:19,509084794,5764643
16/03/2018 17:17,50888242,57404258
16/03/2018 17:15,508583081,57143117
16/03/2018 17:13,508526319,57055129
16/03/2018 17:13,508507161,5706442
16/03/2018 16:51,508506484,57065164
16/03/2018 16:33,508500828,57067433
16/03/2018 16:28,508507161,5706442
16/03/2018 16:28,508514264,57061321
16/03/2018 16:26,508590415,57133791
16/03/2018 16:22,508731664,57182149
16/03/2018 16:15,509526226,57880564
16/03/2018 16:11,509584368,58180625
16/03/2018 16:09,509617695,58374398
16/03/2018 16:05,509779529,58456634
16/03/2018 16:05,509783199,58446186
15/03/2018 20:56,509783403,58447029
15/03/2018 19:56,509783617,58445555
15/03/2018 16:54,509783337,58445105
15/03/2018 16:50,509793144,58434403
15/03/2018 16:49,509790344,58437727
15/03/2018 16:47,509811327,58433233
15/03/2018 16:43,509912698,58546667
15/03/2018 16:41,509978439,58619511
15/03/2018 16:38,510008407,58590728
15/03/2018 16:38,509999378,58598549
15/03/2018 16:29,510007529,58590797
15/03/2018 16:23,510008407,58590728
15/03/2018 16:23,510012298,58591663
15/03/2018 16:21,510062565,58536486
15/03/2018 16:18,510128154,58365616
15/03/2018 16:13,5103216,58092745
15/03/2018 16:10,510348574,58041913
15/03/2018 16:08,510413548,57837927
15/03/2018 16:05,510414184,57791194
15/03/2018 16:02,510431501,57767228
15/03/2018 16:02,510426734,57769967
15/03/2018 10:46,510431822,57767277
15/03/2018 10:28,510432112,57767611
15/03/2018 10:26,510429804,57768249
15/03/2018 10:23,510409185,57867544
15/03/2018 10:20,510311087,58063657
15/03/2018 10:18,510312649,58130859
15/03/2018 10:15,510200378,58287664
15/03/2018 10:13,510114296,583877
15/03/2018 10:10,510058906,58528306
15/03/2018 10:08,510012115,58590464
15/03/2018 10:08,510026468,58597794
15/03/2018 10:03,510010439,58588765
15/03/2018 09:59,510011025,58589785
15/03/2018 09:58,510009964,58589994
15/03/2018 09:57,509970849,58611165
15/03/2018 09:54,509865625,58495108
15/03/2018 09:52,509796636,58427666
15/03/2018 09:49,509796879,58430907
15/03/2018 09:47,509796119,58427749
15/03/2018 09:46,509788148,58442521
14/03/2018 18:03,509782002,5844925
14/03/2018 17:58,509783654,58445657
14/03/2018 17:57,509763959,58454159
14/03/2018 17:56,509777147,58456176
14/03/2018 17:54,509764626,58463705
14/03/2018 17:52,509751159,58437678
14/03/2018 17:49,509763959,58454159
14/03/2018 17:49,509754113,58444014
14/03/2018 17:47,509719855,5841445
14/03/2018 17:42,50971129,58411367
14/03/2018 17:40,509694311,58442283
14/03/2018 17:35,509442112,58391526
14/03/2018 17:29,509195383,58921561
14/03/2018 17:22,50891802,59744929
14/03/2018 17:17,508910829,59749333
14/03/2018 17:13,508918813,59744874
14/03/2018 17:11,508925712,59717231
14/03/2018 14:57,508928134,5970676
14/03/2018 14:00,508920687,59707299
14/03/2018 13:55,508924574,59702338
14/03/2018 12:45,508921157,59713351
14/03/2018 12:25,508923704,5971926
14/03/2018 12:21,508923672,59708812
14/03/2018 12:19,508918124,5970861
14/03/2018 12:02,508923716,5972058
14/03/2018 11:58,508924231,59719994
14/03/2018 10:43,508929495,59707435
14/03/2018 08:18,508925406,59715005
14/03/2018 08:15,508920268,59728924
14/03/2018 08:11,508912122,59735558
14/03/2018 08:10,508889748,59575657
14/03/2018 08:05,509016564,59306498
14/03/2018 07:59,509389946,58756684
14/03/2018 07:55,509539542,58352443
14/03/2018 07:50,509901218,58494744
14/03/2018 07:49,510009977,58589653
14/03/2018 07:46,510011673,58587895
14/03/2018 07:40,510009381,58590336
14/03/2018 07:38,509935462,58570766
14/03/2018 07:36,509864273,58492339
14/03/2018 07:35,509799047,58420499
14/03/2018 07:31,509800493,5842166
14/03/2018 07:29,509798298,58419759
14/03/2018 07:29,509783268,58446263
14/03/2018 07:28,509788566,584415
13/03/2018 23:15,509781637,58447232
13/03/2018 23:09,509782748,58449007
13/03/2018 15:42,509783709,58445535
13/03/2018 15:36,509783843,58445873
13/03/2018 15:35,509802144,58422236
13/03/2018 15:31,509868477,58495531
13/03/2018 15:29,509909596,585396
13/03/2018 15:27,509968207,58561494
13/03/2018 15:25,510012521,58591463
13/03/2018 15:24,509999067,58588993
13/03/2018 15:19,51001323,58590414
13/03/2018 15:14,510012243,58591058
13/03/2018 15:14,510012521,58591463
13/03/2018 15:14,510018014,58592347
13/03/2018 15:10,509506667,57923156
13/03/2018 15:07,509194443,57501229
13/03/2018 15:02,508535973,57030874
13/03/2018 15:01,508505998,57049518
13/03/2018 14:51,508506326,57051027
13/03/2018 14:45,508503667,57048142
13/03/2018 14:43,508517875,56943125
13/03/2018 14:39,508545956,5684575
13/03/2018 14:37,508492046,56777008
13/03/2018 14:35,508503224,56696149
13/03/2018 14:34,508540991,56732472
13/03/2018 14:24,50854148,56717133
13/03/2018 09:23,508541057,56735321
13/03/2018 09:20,508542234,56727103
13/03/2018 09:18,508540995,5672712
13/03/2018 09:16,508501867,56701637
13/03/2018 09:14,508491058,56751182
13/03/2018 09:11,508547721,56845043
13/03/2018 09:09,508547119,56900142
13/03/2018 09:07,508526352,56940699
13/03/2018 09:05,508513483,57041355
13/03/2018 08:59,508597901,5708585
13/03/2018 08:57,508902669,57384159
13/03/2018 08:54,509308613,57491851
13/03/2018 08:52,509491421,57894619
13/03/2018 08:49,509925924,58496524
13/03/2018 08:47,510008379,5858685
13/03/2018 08:45,51000745,58580307
13/03/2018 08:41,510008849,58587515
13/03/2018 08:40,509981988,58569706
13/03/2018 08:38,509936031,58572371
13/03/2018 08:35,509874601,58506457
13/03/2018 08:33,509798207,58423783
13/03/2018 08:33,50980693,5843031
13/03/2018 08:31,509783827,58446427
13/03/2018 08:28,509798543,58427155
13/03/2018 08:25,509802684,58422007
13/03/2018 08:22,50980304,58422266
13/03/2018 08:17,509797765,58421497
13/03/2018 08:17,509792218,58435552
12/03/2018 23:16,509783374,58446162
12/03/2018 22:40,509783633,58446305
12/03/2018 22:13,509782695,58446662
12/03/2018 22:05,509783655,58446797
12/03/2018 21:07,509786955,58448664
12/03/2018 18:42,509783547,58445886
12/03/2018 18:00,509779866,58446651
12/03/2018 17:58,509780643,58449721
12/03/2018 17:55,509768178,58468836
12/03/2018 17:55,509774923,58455863
12/03/2018 17:53,509754952,58445912
12/03/2018 17:51,509740301,58427943
12/03/2018 17:48,509720763,58415581
12/03/2018 17:46,509713263,58406338
12/03/2018 17:43,509710039,58416265
12/03/2018 17:41,509699514,58435752
12/03/2018 17:36,509581546,58377405
12/03/2018 17:31,509384797,5878332
12/03/2018 17:29,509195732,58919739
12/03/2018 17:21,508913697,5974788
12/03/2018 17:15,508909707,59744738
12/03/2018 17:13,508909925,5974533
12/03/2018 17:11,508921098,59754489
12/03/2018 17:09,508917612,59750004
12/03/2018 17:08,508932327,59721483
12/03/2018 15:07,508925025,59707986
12/03/2018 12:23,508920766,59706264
12/03/2018 12:11,508925454,59715013
12/03/2018 10:37,50892102,59704867
12/03/2018 10:34,508928369,59706365
12/03/2018 08:19,508921455,59704261
12/03/2018 08:17,508922326,59716494
12/03/2018 08:14,508919229,59729796
12/03/2018 08:09,50890787,5973595
12/03/2018 08:08,508867451,59591221
12/03/2018 08:03,509016574,59306484
12/03/2018 07:57,509389769,58757646
12/03/2018 07:54,509615061,58377008
12/03/2018 07:52,509671137,58429304
12/03/2018 07:49,509885613,58521174
12/03/2018 07:47,510006603,5859019
12/03/2018 07:43,510009393,58583929
12/03/2018 07:40,510014857,58591821
12/03/2018 07:38,510006603,5859019
12/03/2018 07:38,510004173,58592891
12/03/2018 07:35,509865378,58493244
12/03/2018 07:33,509801604,58422174
12/03/2018 07:31,509783113,58446629
12/03/2018 07:30,509790624,58435861
11/03/2018 21:20,509784616,58446456
11/03/2018 21:14,509781248,58445683
10/03/2018 16:32,509783528,58444445
10/03/2018 16:29,509793202,58432945
10/03/2018 16:27,509793137,58437198
10/03/2018 16:25,50987038,58498343
10/03/2018 16:23,509976422,58615521
10/03/2018 16:21,51001603,58591438
10/03/2018 16:20,510007083,58589099
10/03/2018 16:18,510014094,58591332
10/03/2018 16:15,510027854,58595818
10/03/2018 16:15,510018094,58591625
10/03/2018 16:12,509879778,58428836
10/03/2018 16:07,509308891,57492227
10/03/2018 16:05,508944185,57371758
10/03/2018 16:02,508546952,57035247
10/03/2018 16:01,508510032,57047062
10/03/2018 15:53,508510793,57048884
10/03/2018 15:48,508510745,57046218
10/03/2018 15:45,50854571,56990341
10/03/2018 15:43,508579106,56825939
10/03/2018 15:40,508541148,56735659
10/03/2018 08:49,508540481,56736274
10/03/2018 08:44,508540768,56736383
10/03/2018 08:40,508508787,56692751
10/03/2018 08:38,508513218,56800628
10/03/2018 08:36,508538617,56873426
10/03/2018 08:33,508511473,57015393
10/03/2018 08:33,508504367,57046418
10/03/2018 08:23,508502655,57046455
10/03/2018 08:20,508503114,5704988
10/03/2018 08:17,508504069,57049646
10/03/2018 08:14,508704044,57062656
10/03/2018 08:09,509225361,57521895
10/03/2018 08:04,509543615,58044359
10/03/2018 07:59,509930341,58494303
10/03/2018 07:54,510013589,58594147
10/03/2018 07:46,510017668,58593985
10/03/2018 07:43,510013589,58594147
10/03/2018 07:43,510009954,58595975
10/03/2018 07:39,509796998,58419291
10/03/2018 07:38,509783297,58446071
09/03/2018 09:26,509782297,58446781
09/03/2018 09:16,509783515,58447736
09/03/2018 08:16,509783297,58446071
08/03/2018 23:12,50978346,58445849
08/03/2018 18:27,509782431,58446832
08/03/2018 17:26,509783937,58445302
08/03/2018 17:16,509782849,58445323
08/03/2018 17:13,509781815,58413755
08/03/2018 17:11,509782895,58425751
08/03/2018 17:10,509786356,58381652
08/03/2018 17:07,509779646,58348395
08/03/2018 17:04,509766388,5832388
08/03/2018 17:02,509758381,5829886
08/03/2018 16:59,509749478,58263071
08/03/2018 16:55,50975095,58249596
08/03/2018 16:49,509217465,57491186
08/03/2018 16:44,508594382,57067967
08/03/2018 16:42,508505218,5705192
08/03/2018 16:34,508505211,57054269
08/03/2018 16:31,508504996,57052727
08/03/2018 16:30,508504395,57051502
08/03/2018 16:28,508516597,56909693
08/03/2018 16:24,508540716,56838494
08/03/2018 16:22,508492289,56756727
08/03/2018 16:18,508526666,56714022
08/03/2018 16:18,508542447,56732647
08/03/2018 15:52,508541383,56720971
08/03/2018 09:26,50854321,56735312
08/03/2018 09:23,508541326,56737325
08/03/2018 09:20,508541557,56716386
08/03/2018 09:20,508541212,56726181
08/03/2018 09:18,508504653,56698809
08/03/2018 09:15,508520768,56810788
08/03/2018 09:13,508546274,56852115
08/03/2018 09:09,508542876,56940801
08/03/2018 09:07,508519809,56942646
08/03/2018 09:06,50851175,57042346
08/03/2018 09:05,508504268,57046866
08/03/2018 09:01,508511713,57045117
08/03/2018 08:59,50860038,57075588
08/03/2018 08:57,508901823,57384667
08/03/2018 08:55,509204248,57518609
08/03/2018 08:47,509995921,58572286
08/03/2018 08:34,51001426,58584193
08/03/2018 08:30,510011914,58587265
08/03/2018 08:30,510009674,58590586
08/03/2018 08:27,509918508,58553415
08/03/2018 08:25,509829578,5845625
08/03/2018 08:23,509798,58422744
08/03/2018 08:21,509801393,58421679
08/03/2018 08:19,509801401,58422772
08/03/2018 08:17,50979793,58422838
08/03/2018 08:17,50978333,5844603
08/03/2018 08:17,509789392,58440068
07/03/2018 18:28,509784018,58445128
07/03/2018 18:23,509783199,58446581
07/03/2018 18:22,509773883,5845922
07/03/2018 18:20,509760765,58459334
07/03/2018 18:17,509749797,58436152
07/03/2018 18:15,509732355,58417925
07/03/2018 18:13,509716248,58421747
07/03/2018 18:10,509700247,58435615
07/03/2018 18:05,50958912,58326587
07/03/2018 17:59,509074049,59246143
07/03/2018 17:56,509086605,59233964
07/03/2018 17:54,508914394,59685053
07/03/2018 17:52,508914385,59684191
07/03/2018 17:51,508910995,59745466
07/03/2018 17:43,508909389,59743691
07/03/2018 17:37,50891313,59746828
07/03/2018 17:37,508921288,59710249
07/03/2018 08:14,508919845,59723593
07/03/2018 08:12,508904981,5973219
07/03/2018 08:09,50890878,59737276
07/03/2018 08:09,508898349,59701082
07/03/2018 08:04,509017166,59304372
07/03/2018 07:55,509672445,58429266
07/03/2018 07:51,509676232,58425698
07/03/2018 07:49,509923132,58524423
07/03/2018 07:48,510010386,5858945
07/03/2018 07:46,510012023,58589174
07/03/2018 07:42,510013114,58590236
07/03/2018 07:40,510010196,58589592
07/03/2018 07:36,509881795,58512394
07/03/2018 07:35,509820892,58445223
07/03/2018 07:32,509783565,5844604
07/03/2018 07:31,50979061,58437783
06/03/2018 21:00,509783438,58444932
06/03/2018 15:19,509782272,58448204
06/03/2018 14:45,509788694,58442377
06/03/2018 14:42,509798728,5843686
06/03/2018 14:39,509881044,58515855
06/03/2018 14:37,509970767,58612904
06/03/2018 14:34,510010012,58590431
06/03/2018 14:34,510000758,58591393
06/03/2018 14:31,510006531,5858938
06/03/2018 14:20,510009679,58589941
06/03/2018 14:15,510011756,58590508
06/03/2018 14:15,510062479,58908333
06/03/2018 14:10,509511645,57679354
06/03/2018 14:05,508819315,57472677
06/03/2018 14:02,508503321,57049487
06/03/2018 13:39,508505822,5704675
06/03/2018 13:35,508498719,57054505
06/03/2018 13:34,50850156,57051634
06/03/2018 13:31,508511722,57044132
06/03/2018 13:29,508516215,5690691
06/03/2018 13:26,508540759,56888497
06/03/2018 13:24,508503644,56785392
06/03/2018 13:22,50848995,56716043
06/03/2018 13:19,508540869,5673207
06/03/2018 13:12,508539558,56713784
06/03/2018 09:25,508541007,56726909
06/03/2018 09:21,508540849,56733323
06/03/2018 09:18,508540947,56723779
06/03/2018 09:16,508489465,56727227
06/03/2018 09:14,508501989,56781749
06/03/2018 09:12,508541047,56887708
06/03/2018 09:09,508542391,56941042
06/03/2018 09:06,508513226,57019509
06/03/2018 09:04,508502804,57046057
06/03/2018 09:01,508515825,57045824
06/03/2018 08:58,508658783,57128657
06/03/2018 08:47,510013745,58586465
06/03/2018 08:40,510016865,58582621
06/03/2018 08:35,510012567,58589089
06/03/2018 08:33,510003141,58582726
06/03/2018 08:30,509982882,58624855
06/03/2018 08:28,509919977,58553579
06/03/2018 08:26,509865036,58492991
06/03/2018 08:24,509820149,58445826
06/03/2018 08:19,509782996,58446291
06/03/2018 08:17,509785211,58447293
06/03/2018 00:01,509782875,58447479
05/03/2018 23:53,509780721,58446195
05/03/2018 22:15,509782698,58447105
